"","num_id","s_id","Turbidity","Nitrogen","dominant_landcover","Longitude","lat","E.Coli","Phosphorus","period","Trend","percent_annual_change"
"2512",2512,"NAT-WA03",116,322,"Pastoral",174.210241450866,-39.5762833937108,116,120,"2008-2017","Improving",">2% improving"
"2514",2514,"NAT-WA03",116,120,"Pastoral",174.210241450866,-39.5762833937108,116,120,"2008-2017","Improving",">2% improving"
"2519",2519,"NAT-WA03",116,251,"Pastoral",174.210241450866,-39.5762833937108,116,120,"2008-2017","Improving",">2% improving"
"2520",2520,"NAT-WA04",249,250,"Pastoral",175.14255,-39.7868799999999,118,117,"2008-2017","Indeterminate","1-2% worsening"
"2525",2525,"NAT-WA04",249,321,"Pastoral",175.14255,-39.7868799999999,118,117,"2008-2017","Indeterminate","1-2% worsening"
"2526",2526,"NAT-WA04",249,118,"Pastoral",175.14255,-39.7868799999999,118,117,"2008-2017","Indeterminate","1-2% worsening"
"2529",2529,"NAT-WA04",118,250,"Pastoral",175.14255,-39.7868799999999,118,117,"2008-2017","Indeterminate","1-2% worsening"
"2534",2534,"NAT-WA04",118,321,"Pastoral",175.14255,-39.7868799999999,118,117,"2008-2017","Indeterminate","1-2% worsening"
"2535",2535,"NAT-WA04",118,118,"Pastoral",175.14255,-39.7868799999999,118,117,"2008-2017","Indeterminate","1-2% worsening"
"2538",2538,"NAT-WA04",332,250,"Pastoral",175.14255,-39.7868799999999,118,117,"2008-2017","Indeterminate","1-2% worsening"
"2543",2543,"NAT-WA04",332,321,"Pastoral",175.14255,-39.7868799999999,118,117,"2008-2017","Indeterminate","1-2% worsening"
"2544",2544,"NAT-WA04",332,118,"Pastoral",175.14255,-39.7868799999999,118,117,"2008-2017","Indeterminate","1-2% worsening"
"2547",2547,"NAT-WA05",120,120,"Pastoral",175.80811,-39.8094199999999,120,120,"2008-2017","Indeterminate","0-1% improving"
"2550",2550,"NAT-WA05",120,322,"Pastoral",175.80811,-39.8094199999999,120,120,"2008-2017","Indeterminate","0-1% improving"
"2552",2552,"NAT-WA05",120,251,"Pastoral",175.80811,-39.8094199999999,120,120,"2008-2017","Indeterminate","0-1% improving"
"2556",2556,"NAT-WA05",251,120,"Pastoral",175.80811,-39.8094199999999,120,120,"2008-2017","Indeterminate","0-1% improving"
"2559",2559,"NAT-WA05",251,322,"Pastoral",175.80811,-39.8094199999999,120,120,"2008-2017","Indeterminate","0-1% improving"
"2561",2561,"NAT-WA05",251,251,"Pastoral",175.80811,-39.8094199999999,120,120,"2008-2017","Indeterminate","0-1% improving"
"2565",2565,"NAT-WA05",334,120,"Pastoral",175.80811,-39.8094199999999,120,120,"2008-2017","Indeterminate","0-1% improving"
"2568",2568,"NAT-WA05",334,322,"Pastoral",175.80811,-39.8094199999999,120,120,"2008-2017","Indeterminate","0-1% improving"
"2570",2570,"NAT-WA05",334,251,"Pastoral",175.80811,-39.8094199999999,120,120,"2008-2017","Indeterminate","0-1% improving"
"2574",2574,"NAT-WA07",120,252,"Pastoral",176.11638,-40.2394699999999,120,120,"2008-2017","Indeterminate","0-1% improving"
"2577",2577,"NAT-WA07",120,120,"Pastoral",176.11638,-40.2394699999999,120,120,"2008-2017","Indeterminate","0-1% improving"
"2580",2580,"NAT-WA07",120,323,"Pastoral",176.11638,-40.2394699999999,120,120,"2008-2017","Indeterminate","0-1% improving"
"2583",2583,"NAT-WA07",335,252,"Pastoral",176.11638,-40.2394699999999,120,120,"2008-2017","Indeterminate","0-1% improving"
"2586",2586,"NAT-WA07",335,120,"Pastoral",176.11638,-40.2394699999999,120,120,"2008-2017","Indeterminate","0-1% improving"
"2589",2589,"NAT-WA07",335,323,"Pastoral",176.11638,-40.2394699999999,120,120,"2008-2017","Indeterminate","0-1% improving"
"2592",2592,"NAT-WA07",252,252,"Pastoral",176.11638,-40.2394699999999,120,120,"2008-2017","Indeterminate","0-1% improving"
"2595",2595,"NAT-WA07",252,120,"Pastoral",176.11638,-40.2394699999999,120,120,"2008-2017","Indeterminate","0-1% improving"
"2598",2598,"NAT-WA07",252,323,"Pastoral",176.11638,-40.2394699999999,120,120,"2008-2017","Indeterminate","0-1% improving"
"2605",2605,"NAT-WA09",119,251,"Pastoral",175.46978,-40.4353499999999,119,119,"2008-2017","Indeterminate","0-1% improving"
"2606",2606,"NAT-WA09",119,322,"Pastoral",175.46978,-40.4353499999999,119,119,"2008-2017","Indeterminate","0-1% improving"
"2609",2609,"NAT-WA09",119,119,"Pastoral",175.46978,-40.4353499999999,119,119,"2008-2017","Indeterminate","0-1% improving"
"2614",2614,"NAT-WA09",333,251,"Pastoral",175.46978,-40.4353499999999,119,119,"2008-2017","Indeterminate","0-1% improving"
"2615",2615,"NAT-WA09",333,322,"Pastoral",175.46978,-40.4353499999999,119,119,"2008-2017","Indeterminate","0-1% improving"
"2618",2618,"NAT-WA09",333,119,"Pastoral",175.46978,-40.4353499999999,119,119,"2008-2017","Indeterminate","0-1% improving"
"2623",2623,"NAT-WA09",251,251,"Pastoral",175.46978,-40.4353499999999,119,119,"2008-2017","Indeterminate","0-1% improving"
"2624",2624,"NAT-WA09",251,322,"Pastoral",175.46978,-40.4353499999999,119,119,"2008-2017","Indeterminate","0-1% improving"
"2627",2627,"NAT-WA09",251,119,"Pastoral",175.46978,-40.4353499999999,119,119,"2008-2017","Indeterminate","0-1% improving"
"2631",2631,"NAT-WH01",252,324,"Native",173.6881075,-35.27339106,120,120,"2008-2017","Indeterminate","0-1% worsening"
"2634",2634,"NAT-WH01",252,120,"Native",173.6881075,-35.27339106,120,120,"2008-2017","Indeterminate","0-1% worsening"
"2635",2635,"NAT-WH01",252,252,"Native",173.6881075,-35.27339106,120,120,"2008-2017","Indeterminate","0-1% worsening"
"2640",2640,"NAT-WH01",120,324,"Native",173.6881075,-35.27339106,120,120,"2008-2017","Indeterminate","0-1% worsening"
"2643",2643,"NAT-WH01",120,120,"Native",173.6881075,-35.27339106,120,120,"2008-2017","Indeterminate","0-1% worsening"
"2644",2644,"NAT-WH01",120,252,"Native",173.6881075,-35.27339106,120,120,"2008-2017","Indeterminate","0-1% worsening"
"2649",2649,"NAT-WH01",336,324,"Native",173.6881075,-35.27339106,120,120,"2008-2017","Indeterminate","0-1% worsening"
"2652",2652,"NAT-WH01",336,120,"Native",173.6881075,-35.27339106,120,120,"2008-2017","Indeterminate","0-1% worsening"
"2653",2653,"NAT-WH01",336,252,"Native",173.6881075,-35.27339106,120,120,"2008-2017","Indeterminate","0-1% worsening"
"2656",2656,"NAT-WH02",336,252,"Pastoral",174.0475414,-35.27634202,120,120,"2008-2017","Indeterminate","1-2% improving"
"2658",2658,"NAT-WH02",336,324,"Pastoral",174.0475414,-35.27634202,120,120,"2008-2017","Indeterminate","1-2% improving"
"2663",2663,"NAT-WH02",336,120,"Pastoral",174.0475414,-35.27634202,120,120,"2008-2017","Indeterminate","1-2% improving"
"2665",2665,"NAT-WH02",252,252,"Pastoral",174.0475414,-35.27634202,120,120,"2008-2017","Indeterminate","1-2% improving"
"2667",2667,"NAT-WH02",252,324,"Pastoral",174.0475414,-35.27634202,120,120,"2008-2017","Indeterminate","1-2% improving"
"2672",2672,"NAT-WH02",252,120,"Pastoral",174.0475414,-35.27634202,120,120,"2008-2017","Indeterminate","1-2% improving"
"2674",2674,"NAT-WH02",120,252,"Pastoral",174.0475414,-35.27634202,120,120,"2008-2017","Indeterminate","1-2% improving"
"2676",2676,"NAT-WH02",120,324,"Pastoral",174.0475414,-35.27634202,120,120,"2008-2017","Indeterminate","1-2% improving"
"2681",2681,"NAT-WH02",120,120,"Pastoral",174.0475414,-35.27634202,120,120,"2008-2017","Indeterminate","1-2% improving"
"2682",2682,"NAT-WH03",120,252,"Pastoral",174.0505,-35.73416,120,120,"2008-2017","Indeterminate","1-2% improving"
"2688",2688,"NAT-WH03",120,120,"Pastoral",174.0505,-35.73416,120,120,"2008-2017","Indeterminate","1-2% improving"
"2689",2689,"NAT-WH03",120,324,"Pastoral",174.0505,-35.73416,120,120,"2008-2017","Indeterminate","1-2% improving"
"2691",2691,"NAT-WH03",336,252,"Pastoral",174.0505,-35.73416,120,120,"2008-2017","Indeterminate","1-2% improving"
"2697",2697,"NAT-WH03",336,120,"Pastoral",174.0505,-35.73416,120,120,"2008-2017","Indeterminate","1-2% improving"
"2698",2698,"NAT-WH03",336,324,"Pastoral",174.0505,-35.73416,120,120,"2008-2017","Indeterminate","1-2% improving"
"2700",2700,"NAT-WH03",252,252,"Pastoral",174.0505,-35.73416,120,120,"2008-2017","Indeterminate","1-2% improving"
"2706",2706,"NAT-WH03",252,120,"Pastoral",174.0505,-35.73416,120,120,"2008-2017","Indeterminate","1-2% improving"
"2707",2707,"NAT-WH03",252,324,"Pastoral",174.0505,-35.73416,120,120,"2008-2017","Indeterminate","1-2% improving"
"2710",2710,"NAT-WH04",252,120,"Pastoral",174.15189542,-35.65281793,120,120,"2008-2017","Indeterminate","0-1% worsening"
"2713",2713,"NAT-WH04",252,251,"Pastoral",174.15189542,-35.65281793,120,120,"2008-2017","Indeterminate","0-1% worsening"
"2717",2717,"NAT-WH04",252,323,"Pastoral",174.15189542,-35.65281793,120,120,"2008-2017","Indeterminate","0-1% worsening"
"2719",2719,"NAT-WH04",336,120,"Pastoral",174.15189542,-35.65281793,120,120,"2008-2017","Indeterminate","0-1% worsening"
"2722",2722,"NAT-WH04",336,251,"Pastoral",174.15189542,-35.65281793,120,120,"2008-2017","Indeterminate","0-1% worsening"
"2726",2726,"NAT-WH04",336,323,"Pastoral",174.15189542,-35.65281793,120,120,"2008-2017","Indeterminate","0-1% worsening"
"2728",2728,"NAT-WH04",120,120,"Pastoral",174.15189542,-35.65281793,120,120,"2008-2017","Indeterminate","0-1% worsening"
"2731",2731,"NAT-WH04",120,251,"Pastoral",174.15189542,-35.65281793,120,120,"2008-2017","Indeterminate","0-1% worsening"
"2735",2735,"NAT-WH04",120,323,"Pastoral",174.15189542,-35.65281793,120,120,"2008-2017","Indeterminate","0-1% worsening"
"2736",2736,"NAT-WN01",120,251,"Native",174.92047746,-41.19670926,120,120,"2008-2017","Indeterminate","1-2% improving"
"2741",2741,"NAT-WN01",120,323,"Native",174.92047746,-41.19670926,120,120,"2008-2017","Indeterminate","1-2% improving"
"2742",2742,"NAT-WN01",120,120,"Native",174.92047746,-41.19670926,120,120,"2008-2017","Indeterminate","1-2% improving"
"2745",2745,"NAT-WN01",336,251,"Native",174.92047746,-41.19670926,120,120,"2008-2017","Indeterminate","1-2% improving"
"2750",2750,"NAT-WN01",336,323,"Native",174.92047746,-41.19670926,120,120,"2008-2017","Indeterminate","1-2% improving"
"2751",2751,"NAT-WN01",336,120,"Native",174.92047746,-41.19670926,120,120,"2008-2017","Indeterminate","1-2% improving"
"2754",2754,"NAT-WN01",252,251,"Native",174.92047746,-41.19670926,120,120,"2008-2017","Indeterminate","1-2% improving"
"2759",2759,"NAT-WN01",252,323,"Native",174.92047746,-41.19670926,120,120,"2008-2017","Indeterminate","1-2% improving"
"2760",2760,"NAT-WN01",252,120,"Native",174.92047746,-41.19670926,120,120,"2008-2017","Indeterminate","1-2% improving"
"2763",2763,"NAT-WN02",335,119,"Native",175.19123118,-41.05101129,119,119,"2008-2017","Indeterminate","0-1% worsening"
"2768",2768,"NAT-WN02",335,251,"Native",175.19123118,-41.05101129,119,119,"2008-2017","Indeterminate","0-1% worsening"
"2769",2769,"NAT-WN02",335,323,"Native",175.19123118,-41.05101129,119,119,"2008-2017","Indeterminate","0-1% worsening"
"2772",2772,"NAT-WN02",251,119,"Native",175.19123118,-41.05101129,119,119,"2008-2017","Indeterminate","0-1% worsening"
"2777",2777,"NAT-WN02",251,251,"Native",175.19123118,-41.05101129,119,119,"2008-2017","Indeterminate","0-1% worsening"
"2778",2778,"NAT-WN02",251,323,"Native",175.19123118,-41.05101129,119,119,"2008-2017","Indeterminate","0-1% worsening"
"2781",2781,"NAT-WN02",119,119,"Native",175.19123118,-41.05101129,119,119,"2008-2017","Indeterminate","0-1% worsening"
"2786",2786,"NAT-WN02",119,251,"Native",175.19123118,-41.05101129,119,119,"2008-2017","Indeterminate","0-1% worsening"
"2787",2787,"NAT-WN02",119,323,"Native",175.19123118,-41.05101129,119,119,"2008-2017","Indeterminate","0-1% worsening"
"2792",2792,"NAT-WN03",120,252,"Pastoral",175.43999678,-41.19685836,120,119,"2008-2017","Improving",">2% improving"
"2796",2796,"NAT-WN03",120,324,"Pastoral",175.43999678,-41.19685836,120,119,"2008-2017","Improving",">2% improving"
"2797",2797,"NAT-WN03",120,120,"Pastoral",175.43999678,-41.19685836,120,119,"2008-2017","Improving",">2% improving"
"2801",2801,"NAT-WN03",335,252,"Pastoral",175.43999678,-41.19685836,120,119,"2008-2017","Improving",">2% improving"
"2805",2805,"NAT-WN03",335,324,"Pastoral",175.43999678,-41.19685836,120,119,"2008-2017","Improving",">2% improving"
"2806",2806,"NAT-WN03",335,120,"Pastoral",175.43999678,-41.19685836,120,119,"2008-2017","Improving",">2% improving"
"2810",2810,"NAT-WN03",252,252,"Pastoral",175.43999678,-41.19685836,120,119,"2008-2017","Improving",">2% improving"
"2814",2814,"NAT-WN03",252,324,"Pastoral",175.43999678,-41.19685836,120,119,"2008-2017","Improving",">2% improving"
"2815",2815,"NAT-WN03",252,120,"Pastoral",175.43999678,-41.19685836,120,119,"2008-2017","Improving",">2% improving"
"2818",2818,"NAT-WN05",119,119,"Native",175.6050745,-40.76212132,119,119,"2008-2017","Indeterminate","0-1% improving"
"2820",2820,"NAT-WN05",119,251,"Native",175.6050745,-40.76212132,119,119,"2008-2017","Indeterminate","0-1% improving"
"2824",2824,"NAT-WN05",119,323,"Native",175.6050745,-40.76212132,119,119,"2008-2017","Indeterminate","0-1% improving"
"2827",2827,"NAT-WN05",335,119,"Native",175.6050745,-40.76212132,119,119,"2008-2017","Indeterminate","0-1% improving"
"2829",2829,"NAT-WN05",335,251,"Native",175.6050745,-40.76212132,119,119,"2008-2017","Indeterminate","0-1% improving"
"2833",2833,"NAT-WN05",335,323,"Native",175.6050745,-40.76212132,119,119,"2008-2017","Indeterminate","0-1% improving"
"2836",2836,"NAT-WN05",251,119,"Native",175.6050745,-40.76212132,119,119,"2008-2017","Indeterminate","0-1% improving"
"2838",2838,"NAT-WN05",251,251,"Native",175.6050745,-40.76212132,119,119,"2008-2017","Indeterminate","0-1% improving"
"2842",2842,"NAT-WN05",251,323,"Native",175.6050745,-40.76212132,119,119,"2008-2017","Indeterminate","0-1% improving"
"2845",2845,"NRC-00001",117,120,"Pastoral",174.144948668703,-35.6979511485551,120,120,"2008-2017","Improving",">2% improving"
"2846",2846,"NRC-00002",117,119,"Pastoral",174.112951449407,-35.9614780357229,120,120,"2008-2017","Indeterminate","0-1% worsening"
"2847",2847,"NRC-00005",117,120,"Pastoral",173.6612690537,-35.4625981005597,120,120,"2008-2017","Indeterminate",">2% worsening"
"2848",2848,"NRC-00006",117,120,"Pastoral",173.685255439477,-35.7626342759449,120,120,"2008-2017","Indeterminate",">2% worsening"
"2849",2849,"NRC-00007",117,120,"Native",173.570383832841,-35.6525012291112,120,120,"2008-2017","Indeterminate",">2% worsening"
"2850",2850,"NRC-00008",117,120,"Exotic forest",173.867677917327,-35.6956516810599,120,120,"2008-2017","Worsening",">2% worsening"
"2852",2852,"NRC-00008",117,120,"Exotic forest",173.867677917327,-35.6956516810599,73,120,"2008-2017","Worsening",">2% worsening"
"2855",2855,"NRC-00009",110,113,"Pastoral",173.854048008376,-35.6299163289303,119,119,"2008-2017","Worsening",">2% worsening"
"2856",2856,"NRC-00009",110,113,"Pastoral",173.854048008376,-35.6299163289303,73,119,"2008-2017","Worsening",">2% worsening"
"2858",2858,"NRC-00010",117,119,"Pastoral",173.90069484312,-35.2961566007183,119,119,"2008-2017","Indeterminate","0-1% worsening"
"2861",2861,"NRC-00010",117,119,"Pastoral",173.90069484312,-35.2961566007183,217,119,"2008-2017","Indeterminate","0-1% worsening"
"2863",2863,"NRC-00011",118,120,"Pastoral",174.271487046066,-35.5418961617125,218,120,"2008-2017","Indeterminate","1-2% worsening"
"2864",2864,"NRC-00011",118,120,"Pastoral",174.271487046066,-35.5418961617125,120,120,"2008-2017","Indeterminate","1-2% worsening"
"2866",2866,"NRC-00012",118,120,"Pastoral",174.228566386689,-35.5322096031682,120,120,"2008-2017","Indeterminate","0-1% improving"
"2867",2867,"NRC-00013",118,120,"Exotic forest",174.31310116702,-35.6399395287407,120,120,"2008-2017","Indeterminate",">2% worsening"
"2869",2869,"NRC-00014",118,120,"Pastoral",174.260084084953,-35.6177127906776,120,120,"2008-2017","Improving",">2% improving"
"2870",2870,"NRC-00016",116,120,"Pastoral",173.275408006851,-35.1215666516095,119,120,"2008-2017","Indeterminate","0-1% worsening"
"2873",2873,"NRC-00017",113,117,"Pastoral",173.227280532232,-35.1080236998392,119,117,"2008-2017","Indeterminate","0-1% worsening"
"2874",2874,"NRC-00017",113,117,"Pastoral",173.227280532232,-35.1080236998392,216,117,"2008-2017","Indeterminate","0-1% worsening"
"2875",2875,"NRC-00018",116,118,"Pastoral",174.494239971188,-36.2037611251179,119,119,"2008-2017","Indeterminate","0-1% worsening"
"2876",2876,"NRC-00019",111,113,"Urban area",174.329723087088,-35.710997713051,115,114,"2008-2017","Worsening",">2% worsening"
"2877",2877,"NRC-00020",116,120,"Pastoral",173.771591974619,-35.0978414114125,119,120,"2008-2017","Indeterminate",">2% worsening"
"2878",2878,"NRC-00021",117,120,"Pastoral",173.962851920254,-35.2171739793528,119,120,"2008-2017","Worsening",">2% worsening"
"2879",2879,"NRC-00022",116,120,"Native",173.541055854354,-35.2091993312772,119,120,"2008-2017","Worsening",">2% worsening"
"2880",2880,"NRC-00024",116,120,"Exotic forest",173.490509922385,-35.0386164522021,119,120,"2008-2017","Worsening",">2% worsening"
"2881",2881,"NRC-00026",115,119,"Pastoral",174.402605268961,-35.869443547166,119,119,"2008-2017","Improving","1-2% improving"
"2882",2882,"NRC-00028",116,118,"Pastoral",174.01971093028,-35.3938019818622,118,118,"2008-2017","Indeterminate","0-1% worsening"
"2883",2883,"NRC-00029",117,120,"Pastoral",173.44870044017,-35.558596344944,120,120,"2008-2017","Indeterminate","0-1% worsening"
"2884",2884,"NRC-00030",117,120,"Pastoral",174.125295965596,-35.7265480861513,120,120,"2008-2017","Indeterminate","1-2% worsening"
"2885",2885,"NRC-00031",118,120,"Pastoral",173.968396895128,-35.2032552212247,120,120,"2008-2017","Indeterminate",">2% worsening"
"2886",2886,"ORC-00013",40,40,"Pastoral",169.35625335,-45.24738821,40,40,"2008-2017","Indeterminate",">2% improving"
"2887",2887,"ORC-00015",40,40,"Native",169.24640206,-44.65045243,40,40,"2008-2017","Improving",">2% improving"
"2888",2888,"ORC-00017",40,40,"Pastoral",169.21244457,-45.87150623,74,40,"2008-2017","Indeterminate","0-1% worsening"
"2890",2890,"ORC-00017",40,40,"Pastoral",169.21244457,-45.87150623,40,40,"2008-2017","Indeterminate","0-1% worsening"
"2892",2892,"ORC-00017",40,76,"Pastoral",169.21244457,-45.87150623,74,40,"2008-2017","Indeterminate","0-1% worsening"
"2893",2893,"ORC-00017",40,76,"Pastoral",169.21244457,-45.87150623,40,40,"2008-2017","Indeterminate","0-1% worsening"
"2896",2896,"ORC-00021",40,81,"Urban area",170.42170867,-45.90427956,78,40,"2008-2017","Indeterminate",">2% improving"
"2898",2898,"ORC-00021",40,40,"Urban area",170.42170867,-45.90427956,78,40,"2008-2017","Indeterminate",">2% improving"
"2900",2900,"ORC-00021",40,81,"Urban area",170.42170867,-45.90427956,40,40,"2008-2017","Indeterminate",">2% improving"
"2903",2903,"ORC-00021",40,40,"Urban area",170.42170867,-45.90427956,40,40,"2008-2017","Indeterminate",">2% improving"
"2904",2904,"ORC-00025",40,40,"Pastoral",170.881087,-45.17720505,40,40,"2008-2017","Indeterminate",">2% improving"
"2905",2905,"ORC-00040",40,40,"Pastoral",169.50782299,-44.74537543,40,40,"2008-2017","Indeterminate",">2% improving"
"2906",2906,"ORC-00041",40,40,"Pastoral",169.38427631,-44.88495626,40,40,"2008-2017","Indeterminate",">2% improving"
"2907",2907,"ORC-00043",40,40,"Pastoral",169.26871836,-44.7484624,40,40,"2008-2017","Indeterminate","0-1% improving"
"2908",2908,"ORC-00044",40,40,"Pastoral",170.12896611,-45.96822077,40,40,"2008-2017","Indeterminate","1-2% worsening"
"2910",2910,"ORC-00044",40,84,"Pastoral",170.12896611,-45.96822077,78,40,"2008-2017","Indeterminate","1-2% worsening"
"2912",2912,"ORC-00044",40,84,"Pastoral",170.12896611,-45.96822077,40,40,"2008-2017","Indeterminate","1-2% worsening"
"2914",2914,"ORC-00044",40,40,"Pastoral",170.12896611,-45.96822077,78,40,"2008-2017","Indeterminate","1-2% worsening"
"2916",2916,"ORC-00046",40,40,"Pastoral",169.4306264,-45.22638046,40,40,"2008-2017","Improving",">2% improving"
"2919",2919,"ORC-00046",40,82,"Pastoral",169.4306264,-45.22638046,40,40,"2008-2017","Improving",">2% improving"
"2921",2921,"ORC-00046",40,40,"Pastoral",169.4306264,-45.22638046,76,40,"2008-2017","Improving",">2% improving"
"2922",2922,"ORC-00046",40,82,"Pastoral",169.4306264,-45.22638046,76,40,"2008-2017","Improving",">2% improving"
"2924",2924,"ORC-00047",40,40,"Pastoral",169.59158896,-45.11085125,40,40,"2008-2017","Indeterminate","0-1% improving"
"2925",2925,"ORC-00048",40,40,"Native",168.990675,-44.63582466,40,40,"2008-2017","Improving",">2% improving"
"2929",2929,"ORC-00049",40,81,"Pastoral",168.81436833,-44.96747122,77,40,"2008-2017","Indeterminate","0-1% improving"
"2930",2930,"ORC-00049",40,81,"Pastoral",168.81436833,-44.96747122,40,40,"2008-2017","Indeterminate","0-1% improving"
"2935",2935,"ORC-00049",40,40,"Pastoral",168.81436833,-44.96747122,77,40,"2008-2017","Indeterminate","0-1% improving"
"2936",2936,"ORC-00049",40,103,"Pastoral",168.81436833,-44.96747122,77,40,"2008-2017","Indeterminate","0-1% improving"
"2937",2937,"ORC-00049",40,40,"Pastoral",168.81436833,-44.96747122,40,40,"2008-2017","Indeterminate","0-1% improving"
"2942",2942,"ORC-00049",40,103,"Pastoral",168.81436833,-44.96747122,40,40,"2008-2017","Indeterminate","0-1% improving"
"2945",2945,"ORC-00061",40,40,"Pastoral",170.7547475,-45.47478249,76,40,"2008-2017","Improving",">2% improving"
"2947",2947,"ORC-00061",40,40,"Pastoral",170.7547475,-45.47478249,40,40,"2008-2017","Improving",">2% improving"
"2949",2949,"ORC-00061",40,81,"Pastoral",170.7547475,-45.47478249,76,40,"2008-2017","Improving",">2% improving"
"2951",2951,"ORC-00061",40,81,"Pastoral",170.7547475,-45.47478249,40,40,"2008-2017","Improving",">2% improving"
"2952",2952,"ORC-00066",40,40,"Pastoral",170.32208411,-45.87270712,40,40,"2008-2017","Indeterminate",">2% improving"
"2953",2953,"ORC-00070",40,40,"Pastoral",170.26241336,-45.91094976,40,40,"2008-2017","Indeterminate","0-1% improving"
"2954",2954,"ORC-00071",36,103,"Pastoral",169.95433519,-45.32616959,78,40,"2008-2017","Indeterminate","0-1% worsening"
"2956",2956,"ORC-00071",36,83,"Pastoral",169.95433519,-45.32616959,78,40,"2008-2017","Indeterminate","0-1% worsening"
"2959",2959,"ORC-00071",36,40,"Pastoral",169.95433519,-45.32616959,40,40,"2008-2017","Indeterminate","0-1% worsening"
"2967",2967,"ORC-00071",36,40,"Pastoral",169.95433519,-45.32616959,78,40,"2008-2017","Indeterminate","0-1% worsening"
"2969",2969,"ORC-00071",36,83,"Pastoral",169.95433519,-45.32616959,40,40,"2008-2017","Indeterminate","0-1% worsening"
"2970",2970,"ORC-00071",36,103,"Pastoral",169.95433519,-45.32616959,40,40,"2008-2017","Indeterminate","0-1% worsening"
"2972",2972,"ORC-00074",36,40,"Native",169.81390371,-45.4835422,40,40,"2008-2017","Indeterminate","0-1% worsening"
"2973",2973,"ORC-00079",40,40,"Pastoral",170.8387501,-45.39218711,40,40,"2008-2017","Indeterminate","1-2% improving"
"2974",2974,"ORC-00081",40,72,"Pastoral",170.84127241,-45.25300894,72,40,"2008-2017","Indeterminate",">2% improving"
"2979",2979,"ORC-00081",40,72,"Pastoral",170.84127241,-45.25300894,40,40,"2008-2017","Indeterminate",">2% improving"
"2980",2980,"ORC-00081",40,40,"Pastoral",170.84127241,-45.25300894,72,40,"2008-2017","Indeterminate",">2% improving"
"2981",2981,"ORC-00081",40,40,"Pastoral",170.84127241,-45.25300894,40,40,"2008-2017","Indeterminate",">2% improving"
"2982",2982,"ORC-00082",40,40,"Pastoral",170.88191613,-45.15381604,40,40,"2008-2017","Indeterminate","0-1% improving"
"2983",2983,"ORC-00082",40,40,"Pastoral",170.88191613,-45.15381604,74,40,"2008-2017","Indeterminate","0-1% improving"
"2984",2984,"ORC-00082",40,74,"Pastoral",170.88191613,-45.15381604,40,40,"2008-2017","Indeterminate","0-1% improving"
"2986",2986,"ORC-00082",40,74,"Pastoral",170.88191613,-45.15381604,74,40,"2008-2017","Indeterminate","0-1% improving"
"2990",2990,"ORC-00089",40,40,"Pastoral",170.0660589,-45.9305015,40,40,"2008-2017","Improving",">2% improving"
"2991",2991,"ORC-00094",39,39,"Pastoral",169.55625484,-46.16708793,39,39,"2008-2017","Improving",">2% improving"
"2994",2994,"ORC-00095",40,101,"Urban area",170.51746769,-45.86223451,78,40,"2008-2017","Indeterminate",">2% improving"
"2995",2995,"ORC-00095",40,101,"Urban area",170.51746769,-45.86223451,40,40,"2008-2017","Indeterminate",">2% improving"
"2997",2997,"ORC-00095",40,40,"Urban area",170.51746769,-45.86223451,40,40,"2008-2017","Indeterminate",">2% improving"
"3000",3000,"ORC-00095",40,40,"Urban area",170.51746769,-45.86223451,78,40,"2008-2017","Indeterminate",">2% improving"
"3006",3006,"ORC-00095",40,82,"Urban area",170.51746769,-45.86223451,78,40,"2008-2017","Indeterminate",">2% improving"
"3009",3009,"ORC-00095",40,82,"Urban area",170.51746769,-45.86223451,40,40,"2008-2017","Indeterminate",">2% improving"
"3012",3012,"ORC-00103",40,101,"Pastoral",169.11690806,-44.75005579,40,40,"2008-2017","Indeterminate",">2% improving"
"3014",3014,"ORC-00103",40,101,"Pastoral",169.11690806,-44.75005579,77,40,"2008-2017","Indeterminate",">2% improving"
"3017",3017,"ORC-00103",40,40,"Pastoral",169.11690806,-44.75005579,40,40,"2008-2017","Indeterminate",">2% improving"
"3020",3020,"ORC-00103",40,40,"Pastoral",169.11690806,-44.75005579,77,40,"2008-2017","Indeterminate",">2% improving"
"3023",3023,"ORC-00103",40,83,"Pastoral",169.11690806,-44.75005579,40,40,"2008-2017","Indeterminate",">2% improving"
"3026",3026,"ORC-00103",40,83,"Pastoral",169.11690806,-44.75005579,77,40,"2008-2017","Indeterminate",">2% improving"
"3028",3028,"ORC-00105",37,39,"Pastoral",169.55050121,-46.46115241,39,39,"2008-2017","Indeterminate","1-2% improving"
"3030",3030,"ORC-00105",37,39,"Pastoral",169.55050121,-46.46115241,78,39,"2008-2017","Indeterminate","1-2% improving"
"3031",3031,"ORC-00105",37,80,"Pastoral",169.55050121,-46.46115241,39,39,"2008-2017","Indeterminate","1-2% improving"
"3033",3033,"ORC-00105",37,80,"Pastoral",169.55050121,-46.46115241,78,39,"2008-2017","Indeterminate","1-2% improving"
"3036",3036,"ORC-00107",40,40,"Native",168.32442871,-44.77397608,40,40,"2008-2017","Indeterminate",">2% improving"
"3037",3037,"ORC-00115",40,40,"Pastoral",170.75220051,-45.03179169,40,40,"2008-2017","Improving",">2% improving"
"3038",3038,"ORC-00117",40,40,"Pastoral",170.73635297,-45.11102763,40,40,"2008-2017","Indeterminate",">2% improving"
